datetime,MKT,MOM,SIZE,VOL,SPY,GOLD,OIL
2021-02-09,0.08040651974766558,-0.052367366472469756,-0.01769863373588354,-0.03710724268189128,0.007221944422943549,0.010236404455779669,0.019701016299795926
2021-02-10,0.1011613515887442,-0.02197079822059253,0.048945988966034304,-0.036375443348955955,-0.0006658216008342821,0.003770177955421783,0.006727607062894991
2021-02-11,0.08741318258870036,-0.0026311217817144017,0.20316435359406249,-0.06176363228524957,-0.0004356515054452226,0.002806658919364269,0.005483202389950925
2021-02-12,0.12440231134507988,-0.05825670913071969,0.03468193226579623,0.015915927900906235,0.0016150610669498633,-0.009149887663013834,-0.007498272399807271
2021-02-13,0.06852218878588553,-0.03494193504402568,0.007312630407106752,0.00012461022831930513,0.00493977643110699,-0.0010409070048698066,0.02111949702589211
2021-02-14,0.05894893201945187,-0.17713983002056044,-0.05235450105098707,-0.12989307481087495,0.0,0.0,0.0
2021-02-15,-0.03654409755294811,-0.026409135409560733,0.05932208037144761,-0.011446431573942512,0.0,0.0,0.0
2021-02-16,-4.141018512322514e-05,-0.021965154590835506,0.02179529062998549,0.008885060964870309,0.0,-0.0027129852634657503,0.0
2021-02-17,0.0045944778024929415,-0.00879949126026039,0.007414734704364517,-0.01324534249750682,-0.0008659840855241852,-0.013309160175676293,0.00975278299061988
2021-02-18,0.033688995400131636,-0.008493950489639066,-0.05318116178727446,-0.021887018635152883,0.0002294672503051487,-0.010059604748579587,0.018151543154644845
2021-02-19,0.059920172033381534,0.08586262511795548,0.0850681392143969,0.029765659809838488,-0.004255995202324336,-0.00043364146896485156,-0.010140643409782824
2021-02-20,0.07840146952808169,0.10312429420798655,-0.0021160394691152606,0.003180365351116335,-0.001765973075348204,0.003841368275992574,-0.021150012716708022
2021-02-21,-0.0309878564559265,0.050143138945065543,0.08915251407412843,0.029495136697280197,0.0,0.0,0.0
2021-02-22,0.03474466827569086,0.013143103935058895,0.007053374779474222,0.007508472140603725,0.0,0.0,0.0
2021-02-23,-0.07040119186627886,-0.016713675808206957,-0.0012920462290943041,0.0038934450013176775,-0.007691716041565266,0.014784167239677792,0.037981092779372005
2021-02-24,-0.14198292079177638,0.0059041345872191675,-0.010877435571628957,0.01567623720310013,0.0012143787334686351,-0.001990407782716419,0.0029272480983124627
2021-02-25,0.060665303640566035,-0.015753838373952722,0.02291768122074203,-0.01258175886404686,0.011019329032257996,-0.00038783695673139107,0.025133826784161206
2021-02-26,-0.05149846317373461,0.03939752765768059,0.0009443585968863383,0.04808957413331576,-0.024095771092625062,-0.019109734305292392,0.004903472834673739
2021-02-27,0.004599847146948113,-0.019828597377721455,0.007063274724022045,-0.0468076454397805,-0.0051526169840875324,-0.020560251246532824,-0.03195338923819435
2021-02-28,0.026916225194104824,-0.02533394817198395,0.04047695678569803,-0.008770699920738395,0.0,0.0,0.0
2021-03-01,-0.04799787903983268,0.005101417064152666,-0.0022273649760780195,-0.04435790445837233,0.0,0.0,0.0
2021-03-02,0.1120350603386168,0.026103066468798036,-0.01336613114949034,0.08135140866553525,0.024240194138190008,-0.005567450666386642,-0.013983749761814046
2021-03-03,-0.0033019187879870433,-0.0005904161080548948,0.011919542901134436,-0.009173838208069343,-0.007803224185102597,0.008265795166807033,-0.014676771085198381
2021-03-04,0.07964955230370654,0.019500132968897868,0.08078515635151258,-0.011251269236351738,-0.013245718082327329,-0.01561360679479018,0.02560667413049167
2021-03-05,0.00043559442402083817,0.07512214776527724,0.12642652988831266,0.028904245087789535,-0.012374809596381597,-0.008042321752310788,0.04161232216961652
2021-03-06,-0.00023300823046966125,0.010212162947983189,0.002425720165284889,0.017795015381895568,0.018396575035928286,0.002162427382759402,0.035406461569869485
2021-03-07,0.0031857194691859965,-0.039885219020728016,-0.006671179316617648,-0.005018446816173458,0.0,0.0,0.0
2021-03-08,0.041659106617424516,0.034917196378409704,0.01787568593112937,0.04325651775225868,0.0,0.0,0.0
2021-03-09,0.056734512046459976,0.08353206481682537,0.1430693920092522,0.10733919966586224,-0.004978755571774851,-0.011533042175917108,-0.01573601670085989
2021-03-10,0.06300365036983266,0.049266943720977396,-0.0003132345347490323,0.06325918332106584,0.014277507073247264,0.02029217176639264,-0.01598771509203245
2021-03-11,-0.02776314058174123,-0.0025111774127888897,-0.00663044257504454,-0.010572576197601727,0.006224604018270963,0.006230752764613712,0.006717704902752919
2021-03-12,0.04564707529620214,0.07511038345688052,0.11333752398826602,0.06415794991712702,0.010139150113946949,-0.0026870307603629184,0.024518841430783755
2021-03-13,0.015134479493501728,0.20846563119297895,0.10824469625202177,0.15125688519495611,0.0013467791527965733,0.0029027540870085744,-0.006210179545016681
2021-03-14,0.04868898141211684,-0.06785762963823426,-0.015095241231109613,-0.025408232192991737,0.0,0.0,0.0
2021-03-15,-0.01475953086919162,0.10628182616624192,0.056030589505997125,0.057195935958281235,0.0,0.0,0.0
2021-03-16,0.005758519256575981,0.017556203882877514,0.052553122275872,0.039291635390939966,0.005963563954542783,0.0031448670216707164,-0.0033531659603187602
2021-03-17,0.036948584171484965,-0.06407324169355691,-0.029698010137166303,-0.018329759740987855,-0.0012613203501424808,-0.0005175085324756745,-0.009022730438869253
2021-03-18,0.03688767478067177,-0.012311477539795862,0.012614296953730314,-0.012674102312229527,0.00340989113687451,0.007799230746273089,-0.0030864902502700797
2021-03-19,-0.001236172853251144,0.014199602640629957,-0.02111202800417465,0.004539436248336956,-0.01454966484041531,-0.0046035634795199565,-0.07120740840208939
2021-03-20,0.017338965774174125,-0.010950995371057051,0.04371192494608807,-0.020755493563243674,-0.005108817689056466,0.0047977916266632725,0.023666636149088482
2021-03-21,-0.017672395911886057,-0.0876537240659339,0.010118062851965037,-0.07022680781573698,0.0,0.0,0.0
2021-03-22,0.002346747335304733,0.08888799105135559,0.03389270203968682,0.045250587645468354,0.0,0.0,0.0
2021-03-23,-0.03840393680224906,-0.01651252879553726,0.02118018791813353,-0.027180475611991425,0.007984979768281164,-0.003467731124650042,0.002116591859179895
2021-03-24,0.056077245756827154,0.07148685240962246,0.07226429759695108,0.059843970287847686,-0.007870806694006416,-0.0066599511123875965,-0.061575970146321324
2021-03-25,-0.06765828445503572,-0.0111703309304884,-0.015559624473776276,-3.860642283161353e-05,-0.005083465982028246,0.004099095347323889,0.05921056237925115
2021-03-26,0.003675500083753455,0.06868039369629662,0.06550300198126234,0.05854109443333577,0.005625567857802771,-0.004249817064444494,-0.042824434763252484
2021-03-27,0.09047956277388285,0.00408223254294221,0.011374589724932993,-0.006423205807352145,0.016114959812292495,0.0029803222970639087,0.041154368013920584
2021-03-28,0.04522177988285494,0.16887301402446264,0.061156971321024864,0.20476094945722473,0.0,0.0,0.0
2021-03-29,0.01805183211774524,-0.01325883757905122,-0.018760292530348,-0.0010777162523823575,0.0,0.0,0.0
2021-03-30,0.047122392068637456,-0.04241712063556263,-0.016370175140284007,-0.04042958253905779,-0.0005051012549851519,-0.011531285857544038,0.009676892582832108
2021-03-31,0.01868827372366591,0.01578100270787665,-0.019658256822163392,0.006134216470467246,-0.0026529637677497053,-0.01588701829047212,-0.01640679197042183
2021-04-01,0.01683880423399422,-0.05817272930654645,0.029409601240354244,-0.11436031498441031,0.0040533528220974,0.01318337914758061,-0.022956224726055297
2021-04-02,0.014308560862126174,-0.03933820486970993,-0.03620804610095221,-0.04289670022322635,0.010799081845913161,0.013576135095503927,0.0387086024583132
2021-04-03,0.031891197942391356,-0.04509925034840795,0.026456197286131078,0.0030666754760572817,0.0,-0.0007756640586038532,0.0
2021-04-04,-0.06264534025183108,-0.014674059173824666,-0.011142759322214285,-0.02465752129320438,0.0,0.0,0.0
2021-04-05,0.10214738409738507,0.009055652448262452,-0.021165504474302904,0.024331827857566324,0.0,0.0,0.0
2021-04-06,0.06888315483473464,-0.23189466314546797,0.0719447878642137,-0.23234754997037335,0.01435311186323629,-0.0002313863671257188,-0.04556548742549782
2021-04-07,0.00512148233323923,-0.07357282142166961,-0.028036911728824207,-0.07394528510949944,-0.0005905847177523071,0.008753564211204212,0.011594207800246004
2021-04-08,-0.06571824286380698,0.03699602268996624,0.0003791979488776964,0.01028723646843839,0.0011572934108143862,-0.0036074950706739273,0.007416123599016666
2021-04-09,0.08117877978953972,0.04608086655755439,0.003950484078795308,0.04831622831139362,0.004746771932413463,0.01074087635716392,-0.0028442694050624384
2021-04-10,0.0315463661162381,-0.018061935894759282,0.018013361308539255,-0.0013445743388934284,0.007270146070452954,-0.007312302492532896,-0.004697966215862381
2021-04-11,0.031639022104118064,0.08743399261411242,0.05182961374922079,0.03521442343632898,0.0,0.0,0.0
2021-04-12,0.009987715171092251,-0.05128563813259385,-0.031751880162369156,-0.05411640047848877,0.0,0.0,0.0
2021-04-13,-0.001590672771795748,-0.040430247485779475,-0.006037771658860297,0.019867246871852012,0.0003645775198566348,-0.006073263809166618,0.0064059519566785905
2021-04-14,0.05303161490355292,0.0076905798850498,0.06456608688127471,-0.017118381726378085,0.0029637060790081993,0.006531642546866445,0.008040193234541748
2021-04-15,0.011154153384799453,-0.019573598483709292,0.0020640061618320132,-0.06486659585288554,-0.0034151529190318275,-0.004487989519023183,0.04935196420143062
2021-04-16,0.04964476800049396,-0.0017504502698383606,-0.0028049666653886807,0.0339434783214982,0.010742471485174931,0.015670953067296267,0.004908908172657878
2021-04-17,0.020731023568090638,-0.015979142512665648,-0.019875780281313787,-0.06513415466851195,0.003342414696900553,0.0074285207709170464,-0.005200094880527084
2021-04-18,-0.02206412442528845,-0.03778366604918411,-0.02681466897018578,-0.03433302322452052,0.0,0.0,0.0
2021-04-19,-0.07857881847757767,0.034749261101863355,0.03457477413444689,-0.03928973350277416,0.0,0.0,0.0
2021-04-20,-0.04717235209388243,0.009687828778637025,-0.05262711792273511,0.05471971020911032,-0.004913051696471049,-0.0039387011159786045,0.003960082302711498
2021-04-21,0.04658291186320494,-0.024942965134719636,0.005192424957091629,-0.02010013099928444,-0.007321548308604098,0.004489456189493479,-0.014831215297646083
2021-04-22,-0.05300488866587079,-0.022535432099201502,-0.010631608202097603,-0.02585480420677183,0.009462107638544603,0.00911989866610452,-0.01745676131584084
2021-04-23,-0.08087577739059866,-0.04737619211918406,-0.05273252747256668,-0.071270539455237,-0.009133119273363022,-0.005309134931219317,0.0013040233585082106
2021-04-24,0.0026802502285632884,0.005385365203218237,-0.0038556353044946895,0.019227876055244023,0.010842409363824856,-0.0037893035793570284,0.011557855786187288
2021-04-25,-0.08558432010443387,0.004327449354901064,-0.009264053306382039,-0.016537786277723107,0.0,0.0,0.0
2021-04-26,0.003101034791277965,-0.024904957309240944,0.0016264587399322378,-0.0294202240433607,0.0,0.0,0.0
2021-04-27,0.17260453129954484,-0.005593888540549624,0.03299383347927898,0.11255251979358141,0.002087632626760927,0.0016936325613152725,-0.00370131227060555
2021-04-28,0.07770737297354446,-0.026805887899792852,0.049557491374473156,0.034915819203137494,-0.00021551208580994352,-0.001966082338382358,0.016637034111379068
2021-04-29,-0.010884552494501343,-0.03737756751156278,-0.0030289640993706596,-0.016132933393931834,-0.0002874113883745144,0.0026081027959217185,0.014617127481985293
2021-04-30,-0.011974732175134164,-0.005315810127244483,-0.00972378314697099,0.02478789383977459,0.006372803219281353,-0.0056589601486980445,0.01800816653441273
2021-05-01,0.061114093375858006,0.012135960551867248,-0.030937093927788928,0.021416696642291594,-0.006570509006192049,-0.0014979986176827387,-0.02199661987672563
2021-05-02,0.020134750994451774,-0.025801100703472996,0.008660131826727605,-0.024349653188614137,0.0,0.0,0.0
2021-05-03,-0.009371148555983259,0.0321324035650532,0.027508005495376575,0.03550733787742187,0.0,0.0,0.0
2021-05-04,0.03466915516293876,0.05722978585283921,-0.03647203429621143,-0.02499529181380207,0.0021567697617248527,0.013440922092303964,0.014312614131922974
2021-05-05,-0.04327018811634899,0.10213046156911709,-0.04612014573489287,0.10610896187116918,-0.006169320751570506,-0.0077430252698194035,0.01860760765059477
2021-05-06,0.10381324548470064,0.010085482903357049,-0.053499978628181094,-0.08562744899650591,0.00031278571772297425,0.004476185225595231,-0.0009134599750061367
2021-05-07,0.025318685465082303,0.03427080625021037,0.016545574548543135,-0.02485263291700726,0.007985585087191716,0.01608467462878216,-0.014017952269492095
2021-05-08,0.01834613869614362,-0.01653552798676311,0.03293790768590475,0.04568852024556119,0.007278003553234491,0.008428213174910493,0.0029362145587148447
2021-05-09,0.030631065205299846,0.09892217304082776,-0.016455888087756526,0.09116023158439909,0.0,0.0,0.0
2021-05-10,0.036090000725228576,0.21992959268108103,-0.013444718965597569,0.18153898291901008,0.0,0.0,0.0
2021-05-11,-0.08740626801762097,0.01688631308972227,-0.024844009375579526,-0.048693215523029076,-0.009902397422533848,0.0027112549703913746,0.0003081146779084776
2021-05-12,0.0630434010248705,-0.012187969871707338,-0.019244324978543476,-0.018087490067383083,-0.008924749964109635,0.0008172427587034292,0.00554529606446863
2021-05-13,-0.1553168471898509,-0.0200022358532832,-0.03033543025498181,-0.06516892195384723,-0.021245238435702585,-0.011704247663099965,0.012254948938686727
2021-05-14,0.047800093077371146,-0.08702833927137668,0.07834197772399205,-0.03552809784525822,0.012012530524653897,0.0061307508746337724,-0.0342009999032471
2021-05-15,0.058194261794559776,0.08080495601574227,0.006887263107712788,0.014591270499486955,0.01535534269279526,0.008551542195249562,0.024287105283134602
2021-05-16,-0.06897288772326415,-0.02320680100226341,0.02047153947293144,0.015153892868921798,0.0,0.0,0.0
2021-05-17,0.014812842830386566,0.011020435047833815,-0.03248796649030117,0.015314401334450431,0.0,0.0,0.0
2021-05-18,-0.07613998499292256,-0.018228502564374915,0.01214279148999213,-0.008494857397502678,-0.0025445293231679544,0.012996765143555189,0.013767689439655673
2021-05-19,0.037484279607248296,-0.03690840155128812,0.04517868982801573,-0.01314616625129475,-0.00861568657623435,0.001118634424903675,-0.011770013864614959
2021-05-20,-0.3421274556429587,0.005117543516820033,-0.0031543465686945105,-0.05179188984262462,-0.0026217653056270773,0.0007226022747204297,-0.032524008595155696
2021-05-21,0.20362096053254639,0.03949246663621192,0.01559526628439098,0.15361780989660723,0.01075794700768995,0.0038083571037286212,-0.02067552652575244
2021-05-22,-0.13423610142784687,-0.028429252100116,0.02741480263039281,-0.014111637944300981,-0.0008187247158543132,0.0019236582042956307,0.024657576354655486
2021-05-23,-0.06562647232060773,0.006247070183706627,0.027560667981797918,-0.028824062740027412,0.0,0.0,0.0
2021-05-24,-0.14169377891431884,0.0174744775423627,-0.008819721959247906,-0.03273244497792516,0.0,0.0,0.0
2021-05-25,0.23168047389078214,-0.08489496414539685,-0.061862019517765876,0.03165977623689284,0.010194269050947113,0.0004094537996741643,0.03884871263870715
2021-05-26,-0.011278780823622384,-0.018152469892087658,0.0004899012804026048,-0.004347575276986829,-0.0022187178896696524,0.009672204927142047,0.0003027500702874608
2021-05-27,0.13826506275322598,-0.13362230702047403,0.03365593657591054,0.05485433054584457,0.0019845471974118123,-0.0014869443850471509,0.0021189555062068877
2021-05-28,-0.05055784671718779,-0.012956229513785042,0.0004259093631259758,-0.028052615159957855,0.0005249791116643809,-0.00018982093363839603,0.009666204478147034
2021-05-29,-0.10539568827065526,5.721704001175609e-05,-0.020096687780512823,-0.03830064053362754,0.0017887356772463558,0.0034597981900716945,-0.007928179377626243
2021-05-30,-0.051555261072876356,-0.02377692155427623,-0.04957990125247154,-0.012918238317142755,0.0,0.0,0.0
2021-05-31,0.04288239288553295,0.002602897354634273,0.003630632134143219,0.004412312313820221,0.0,0.0,0.0
2021-06-01,0.0874380219244824,0.00704388318095224,0.006961751088416665,-0.00044633669378059404,0.0,0.0019551675463820306,0.0
2021-06-02,-0.017508999962995892,0.0029945120705490574,0.009635806970476543,-0.01457021335839416,-0.0008808660891158615,-0.00323656079248702,0.02110979391316503
2021-06-03,0.04905304397371002,-0.034858785966032424,-0.0012090684042051908,0.0019173146210724329,0.0015726165422209615,0.004080660483867238,0.016391030572105336
2021-06-04,0.056498252491081445,0.014083383188094128,0.024656023230595098,0.006456939670103634,-0.0037113697264380408,-0.019588636033163964,-0.0002906330368847021
2021-06-05,-0.08240693372756025,-0.004802177322413073,0.006194227345687919,-0.026445362550109167,0.009145879818178937,0.010371181254141382,0.011771620647109238
2021-06-06,-0.02877303366459206,0.006724023722403702,-0.00811826970608702,-0.0008486572209060322,0.0,0.0,0.0
2021-06-07,0.027516365949304865,-0.0234751744225231,0.024689023483263586,0.008253834720816325,0.0,0.0,0.0
2021-06-08,-0.08954918860707994,0.03003933658918516,-0.0024071775691731218,-0.013716136120163272,-0.0009702082117792887,0.004775869534054067,-0.005601829564242378
2021-06-09,-0.011091612720885467,0.00907664855268124,0.00913731740897894,-0.01734536419011669,0.00021317416329136307,-0.003252386674050367,0.01184457106836323
2021-06-10,0.051422403584517204,-0.009148680965305828,-0.02157255454010898,-0.008197863717083753,-0.0014919247892393184,-0.002388822032438953,-0.001284853152949239
2021-06-11,-0.046108625483654846,0.002364044023313,0.024213210376594227,-0.017471122081841595,0.004648405185542659,0.005210569639117368,0.004717007366684234
2021-06-12,-0.05065765809999388,0.009645101102442794,-0.014432551146697656,-0.009687780862360024,0.0016524869963525646,-0.011325544417239097,0.008820639330011204
2021-06-13,-0.02079309223846177,-0.028686285534100367,-0.017547188445227443,-0.02160559643580702,0.0,0.0,0.0
2021-06-14,0.05894380242218196,0.0013237613536494497,-0.02740967543275359,0.00047459229459789753,0.0,0.0,0.0
2021-06-15,0.027257082464630777,-0.015359312308341228,-0.017074700005236226,0.02590812444500913,0.0022389526525419257,-0.005672377197158962,-0.0004231618550520899
2021-06-16,0.003683631364541426,-0.05204346141023877,0.0014985405986559924,0.009377017996791734,-0.0018341719928004485,-0.00391214874637924,0.017494434836540007
2021-06-17,-0.03936119947996013,0.028878690062632398,-0.0010748229871730547,-0.005891393663792807,-0.005583348907290175,-0.02514798891555603,0.0004159564358627854
2021-06-18,0.012372299447173784,0.007616617896899505,0.011721947966186627,-0.0035564593392644894,-0.0003316434183421313,-0.021323721116730643,-0.01538462351873171
2021-06-19,-0.06610777789714006,0.006622749122194058,-0.008374316108026261,0.0006191641376667584,-0.01670732516529616,-0.005625041426651434,0.008445924357947998
2021-06-20,-0.027755625919206918,-0.0019796773093739284,0.0054233670371773846,-0.0157643856181348,0.0,0.0,0.0
2021-06-21,0.009514017461740095,-0.004717319303108813,-0.020512086590023,0.00442094640727092,0.0,0.0,0.0
2021-06-22,-0.212339147168636,0.026743567554114056,-0.012323925126824925,-0.03561299362150083,0.014315964178251983,0.01111996003810889,0.02819659812494102
